"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US39017","Butler County, Ohio","374158","*****"
"0500000US39023","Clark County, Ohio","136554","*****"
"0500000US39025","Clermont County, Ohio","201560","*****"
"0500000US39029","Columbiana County, Ohio","105686","*****"
"0500000US39035","Cuyahoga County, Ohio","1259828","*****"
"0500000US39041","Delaware County, Ohio","189113","*****"
"0500000US39043","Erie County, Ohio","75828","*****"
"0500000US39045","Fairfield County, Ohio","150381","*****"
"0500000US39049","Franklin County, Ohio","1231393","*****"
"0500000US39055","Geauga County, Ohio","94295","*****"
"0500000US39057","Greene County, Ohio","163820","*****"
"0500000US39061","Hamilton County, Ohio","806631","*****"
"0500000US39063","Hancock County, Ohio","75337","*****"
"0500000US39081","Jefferson County, Ohio","67694","*****"
"0500000US39085","Lake County, Ohio","229230","*****"
"0500000US39089","Licking County, Ohio","169390","*****"
"0500000US39093","Lorain County, Ohio","304216","*****"
"0500000US39095","Lucas County, Ohio","435286","*****"
"0500000US39099","Mahoning County, Ohio","233204","*****"
"0500000US39101","Marion County, Ohio","65720","*****"
"0500000US39103","Medina County, Ohio","176029","*****"
"0500000US39109","Miami County, Ohio","103900","*****"
"0500000US39113","Montgomery County, Ohio","533116","*****"
"0500000US39119","Muskingum County, Ohio","85818","*****"
"0500000US39133","Portage County, Ohio","161882","*****"
"0500000US39139","Richland County, Ohio","121942","*****"
"0500000US39141","Ross County, Ohio","77159","*****"
"0500000US39145","Scioto County, Ohio","77258","*****"
"0500000US39151","Stark County, Ohio","375736","*****"
"0500000US39153","Summit County, Ohio","541943","*****"
"0500000US39155","Trumbull County, Ohio","205175","*****"
"0500000US39157","Tuscarawas County, Ohio","92788","*****"
"0500000US39165","Warren County, Ohio","221659","*****"
"0500000US39169","Wayne County, Ohio","115537","*****"
"0500000US39173","Wood County, Ohio","129590","*****"
"0500000US40017","Canadian County, Oklahoma","129582","*****"
"0500000US40027","Cleveland County, Oklahoma","269908","*****"
"0500000US40031","Comanche County, Oklahoma","125033","*****"
"0500000US40037","Creek County, Oklahoma","70632","*****"
"0500000US40101","Muskogee County, Oklahoma","69966","*****"
"0500000US40109","Oklahoma County, Oklahoma","766215","*****"
"0500000US40119","Payne County, Oklahoma","80264","*****"
"0500000US40125","Pottawatomie County, Oklahoma","71811","*****"
"0500000US40131","Rogers County, Oklahoma","89815","*****"
"0500000US40143","Tulsa County, Oklahoma","629598","*****"
"0500000US40145","Wagoner County, Oklahoma","75702","*****"
"0500000US41003","Benton County, Oregon","86316","*****"
"0500000US41005","Clackamas County, Oregon","394972","*****"
"0500000US41017","Deschutes County, Oregon","170388","*****"
"0500000US41019","Douglas County, Oregon","106972","*****"
"0500000US41029","Jackson County, Oregon","210287","*****"
"0500000US41033","Josephine County, Oregon","83599","*****"
"0500000US41035","Klamath County, Oregon","65455","*****"
"0500000US41039","Lane County, Oregon","358337","*****"
"0500000US41043","Linn County, Oregon","119356","*****"
"0500000US41047","Marion County, Oregon","326110","*****"
"0500000US41051","Multnomah County, Oregon","776712","*****"
"0500000US41053","Polk County, Oregon","77916","*****"
"0500000US41059","Umatilla County, Oregon","76705","*****"
"0500000US41067","Washington County, Oregon","562998","*****"
"0500000US41071","Yamhill County, Oregon","101758","*****"
"0500000US42001","Adams County, Pennsylvania","101714","*****"
"0500000US42003","Allegheny County, Pennsylvania","1231255","*****"
"0500000US42005","Armstrong County, Pennsylvania","67785","*****"
"0500000US42007","Beaver County, Pennsylvania","169392","*****"
"0500000US42011","Berks County, Pennsylvania","413691","*****"
"0500000US42013","Blair County, Pennsylvania","125955","*****"
"0500000US42017","Bucks County, Pennsylvania","626685","*****"
"0500000US42019","Butler County, Pennsylvania","185943","*****"
"0500000US42021","Cambria County, Pennsylvania","137732","*****"
"0500000US42025","Carbon County, Pennsylvania","64441","*****"
"0500000US42027","Centre County, Pennsylvania","158742","*****"
"0500000US42029","Chester County, Pennsylvania","512784","*****"
"0500000US42033","Clearfield County, Pennsylvania","81191","*****"
"0500000US42037","Columbia County, Pennsylvania","67122","*****"
"0500000US42039","Crawford County, Pennsylvania","87175","*****"
"0500000US42041","Cumberland County, Pennsylvania","243762","*****"
"0500000US42043","Dauphin County, Pennsylvania","271453","*****"
"0500000US42045","Delaware County, Pennsylvania","562960","*****"
"0500000US42049","Erie County, Pennsylvania","278443","*****"
"0500000US42051","Fayette County, Pennsylvania","134086","*****"
"0500000US42055","Franklin County, Pennsylvania","152892","*****"
"0500000US42063","Indiana County, Pennsylvania","87706","*****"
"0500000US42069","Lackawanna County, Pennsylvania","212719","*****"
"0500000US42071","Lancaster County, Pennsylvania","533320","*****"
"0500000US42073","Lawrence County, Pennsylvania","88771","*****"
"0500000US42075","Lebanon County, Pennsylvania","136359","*****"
"0500000US42077","Lehigh County, Pennsylvania","357823","*****"
"0500000US42079","Luzerne County, Pennsylvania","318829","*****"
"0500000US42081","Lycoming County, Pennsylvania","116508","*****"
"0500000US42085","Mercer County, Pennsylvania","114884","*****"
"0500000US42089","Monroe County, Pennsylvania","166314","*****"
"0500000US42091","Montgomery County, Pennsylvania","816857","*****"
"0500000US42095","Northampton County, Pennsylvania","300654","*****"
"0500000US42097","Northumberland County, Pennsylvania","93944","*****"
"0500000US42101","Philadelphia County, Pennsylvania","1560297","*****"
"0500000US42107","Schuylkill County, Pennsylvania","145797","*****"
"0500000US42111","Somerset County, Pennsylvania","76218","*****"
"0500000US42125","Washington County, Pennsylvania","208187","*****"
"0500000US42129","Westmoreland County, Pennsylvania","359320","*****"
"0500000US42133","York County, Pennsylvania","440755","*****"
"0500000US44003","Kent County, Rhode Island","165128","*****"
"0500000US44005","Newport County, Rhode Island","82358","*****"
"0500000US44007","Providence County, Rhode Island","631974","*****"
"0500000US44009","Washington County, Rhode Island","126653","*****"
"0500000US45003","Aiken County, South Carolina","164753","*****"
"0500000US45007","Anderson County, South Carolina","192810","*****"
"0500000US45013","Beaufort County, South Carolina","175852","*****"
"0500000US45015","Berkeley County, South Carolina","198205","*****"
"0500000US45019","Charleston County, South Carolina","381015","*****"
"0500000US45031","Darlington County, South Carolina","67799","*****"
"0500000US45035","Dorchester County, South Carolina","148469","*****"
"0500000US45041","Florence County, South Carolina","139231","*****"
"0500000US45045","Greenville County, South Carolina","482752","*****"
"0500000US45047","Greenwood County, South Carolina","69520","*****"
"0500000US45051","Horry County, South Carolina","298832","*****"
"0500000US45057","Lancaster County, South Carolina","83160","*****"
"0500000US45059","Laurens County, South Carolina","66533","*****"
"0500000US45063","Lexington County, South Carolina","277888","*****"
"0500000US45073","Oconee County, South Carolina","75192","*****"
"0500000US45075","Orangeburg County, South Carolina","90090","*****"
"0500000US45077","Pickens County, South Carolina","120368","*****"
"0500000US45079","Richland County, South Carolina","401566","*****"
"0500000US45083","Spartanburg County, South Carolina","293542","*****"
"0500000US45085","Sumter County, South Carolina","107919","*****"
"0500000US45091","York County, South Carolina","245346","*****"
"0500000US46099","Minnehaha County, South Dakota","182882","*****"
"0500000US46103","Pennington County, South Dakota","108242","*****"
"0500000US47001","Anderson County, Tennessee","75528","*****"
"0500000US47009","Blount County, Tennessee","126339","*****"
"0500000US47011","Bradley County, Tennessee","102975","*****"
"0500000US47037","Davidson County, Tennessee","668347","*****"
"0500000US47059","Greene County, Tennessee","68335","*****"
"0500000US47065","Hamilton County, Tennessee","351220","*****"
"0500000US47093","Knox County, Tennessee","448644","*****"
"0500000US47113","Madison County, Tennessee","98178","*****"
"0500000US47119","Maury County, Tennessee","85515","*****"
"0500000US47125","Montgomery County, Tennessee","189961","*****"
"0500000US47141","Putnam County, Tennessee","74165","*****"
"0500000US47147","Robertson County, Tennessee","68079","*****"
"0500000US47149","Rutherford County, Tennessee","288906","*****"
"0500000US47155","Sevier County, Tennessee","95110","*****"
"0500000US47157","Shelby County, Tennessee","938803","*****"
"0500000US47163","Sullivan County, Tennessee","157047","*****"
"0500000US47165","Sumner County, Tennessee","172706","*****"
"0500000US47179","Washington County, Tennessee","126242","*****"
"0500000US47187","Williamson County, Tennessee","205226","*****"
"0500000US47189","Wilson County, Tennessee","125376","*****"
"0500000US48005","Angelina County, Texas","87750","*****"
"0500000US48021","Bastrop County, Texas","78069","*****"
"0500000US48027","Bell County, Texas","329140","*****"
"0500000US48029","Bexar County, Texas","1855866","*****"
"0500000US48037","Bowie County, Texas","93275","*****"
"0500000US48039","Brazoria County, Texas","338124","*****"
"0500000US48041","Brazos County, Texas","209152","*****"
"0500000US48061","Cameron County, Texas","420392","*****"
"0500000US48085","Collin County, Texas","885241","*****"
"0500000US48091","Comal County, Texas","123694","*****"
"0500000US48099","Coryell County, Texas","75562","*****"
"0500000US48113","Dallas County, Texas","2518638","*****"
"0500000US48121","Denton County, Texas","753363","*****"
"0500000US48135","Ector County, Texas","153904","*****"
"0500000US48139","Ellis County, Texas","159317","*****"
"0500000US48141","El Paso County, Texas","833487","*****"
"0500000US48157","Fort Bend County, Texas","685345","*****"
"0500000US48167","Galveston County, Texas","314198","*****"
"0500000US48181","Grayson County, Texas","123534","*****"
"0500000US48183","Gregg County, Texas","123204","*****"
"0500000US48187","Guadalupe County, Texas","147250","*****"
"0500000US48201","Harris County, Texas","4441370","*****"
"0500000US48203","Harrison County, Texas","67336","*****"
"0500000US48209","Hays County, Texas","185025","*****"
"0500000US48213","Henderson County, Texas","79290","*****"
"0500000US48215","Hidalgo County, Texas","831073","*****"
"0500000US48231","Hunt County, Texas","88493","*****"
"0500000US48245","Jefferson County, Texas","252235","*****"
"0500000US48251","Johnson County, Texas","157456","*****"
"0500000US48257","Kaufman County, Texas","111236","*****"
"0500000US48291","Liberty County, Texas","78117","*****"
"0500000US48303","Lubbock County, Texas","293974","*****"
"0500000US48309","McLennan County, Texas","243441","*****"
"0500000US48329","Midland County, Texas","155830","*****"
"0500000US48339","Montgomery County, Texas","518947","*****"
"0500000US48347","Nacogdoches County, Texas","65301","*****"
"0500000US48355","Nueces County, Texas","356221","*****"
"0500000US48361","Orange County, Texas","83433","*****"
"0500000US48367","Parker County, Texas","123164","*****"
"0500000US48375","Potter County, Texas","121627","*****"
"0500000US48381","Randall County, Texas","128220","*****"
"0500000US48397","Rockwall County, Texas","87809","*****"
"0500000US48409","San Patricio County, Texas","66915","*****"
"0500000US48423","Smith County, Texas","218842","*****"
"0500000US48439","Tarrant County, Texas","1945360","*****"
"0500000US48441","Taylor County, Texas","135143","*****"
"0500000US48451","Tom Green County, Texas","116608","*****"
"0500000US48453","Travis County, Texas","1151145","*****"
"0500000US48469","Victoria County, Texas","91081","*****"
"0500000US48471","Walker County, Texas","69789","*****"
"0500000US48479","Webb County, Texas","266673","*****"
"0500000US48485","Wichita County, Texas","132355","*****"
"0500000US48491","Williamson County, Texas","489250","*****"
"0500000US49005","Cache County, Utah","118343","*****"
"0500000US49011","Davis County, Utah","329692","*****"
"0500000US49035","Salt Lake County, Utah","1091742","*****"
"0500000US49049","Utah County, Utah","560974","*****"
"0500000US49053","Washington County, Utah","151948","*****"
"0500000US49057","Weber County, Utah","240475","*****"
"0500000US50007","Chittenden County, Vermont","160531","*****"
"0500000US51003","Albemarle County, Virginia","104489","*****"
"0500000US51013","Arlington County, Virginia","226908","*****"
"0500000US51015","Augusta County, Virginia","73862","*****"
"0500000US51019","Bedford County, Virginia","76583","*****"
"0500000US51041","Chesterfield County, Virginia","332499","*****"
"0500000US51059","Fairfax County, Virginia","1137538","*****"
"0500000US51061","Fauquier County, Virginia","68248","*****"
"0500000US51069","Frederick County, Virginia","82377","*****"
"0500000US51085","Hanover County, Virginia","101918","*****"
"0500000US51087","Henrico County, Virginia","321924","*****"
"0500000US51095","James City County, Virginia","72583","*****"
"0500000US51107","Loudoun County, Virginia","363050","*****"
"0500000US51121","Montgomery County, Virginia","97244","*****"
"0500000US51153","Prince William County, Virginia","446094","*****"
"0500000US51161","Roanoke County, Virginia","93785","*****"
"0500000US51165","Rockingham County, Virginia","78171","*****"
"0500000US51177","Spotsylvania County, Virginia","129188","*****"
"0500000US51179","Stafford County, Virginia","139992","*****"
"0500000US51199","York County, Virginia","66342","*****"
"0500000US51510","Alexandria city, Virginia","150575","*****"
"0500000US51550","Chesapeake city, Virginia","233371","*****"
"0500000US51650","Hampton city, Virginia","136879","*****"
"0500000US51680","Lynchburg city, Virginia","79047","*****"
"0500000US51700","Newport News city, Virginia","182965","*****"
"0500000US51710","Norfolk city, Virginia","245428","*****"
"0500000US51740","Portsmouth city, Virginia","96004","*****"
"0500000US51760","Richmond city, Virginia","217853","*****"
"0500000US51770","Roanoke city, Virginia","99428","*****"
"0500000US51800","Suffolk city, Virginia","86806","*****"
"0500000US51810","Virginia Beach city, Virginia","450980","*****"
"0500000US53005","Benton County, Washington","186486","*****"
"0500000US53007","Chelan County, Washington","74588","*****"
"0500000US53009","Clallam County, Washington","72715","*****"
"0500000US53011","Clark County, Washington","451008","*****"
"0500000US53015","Cowlitz County, Washington","102133","*****"
"0500000US53021","Franklin County, Washington","87809","*****"
"0500000US53025","Grant County, Washington","93147","*****"
"0500000US53027","Grays Harbor County, Washington","70818","*****"
"0500000US53029","Island County, Washington","79275","*****"
"0500000US53033","King County, Washington","2079967","*****"
"0500000US53035","Kitsap County, Washington","254183","*****"
"0500000US53041","Lewis County, Washington","75128","*****"
"0500000US53053","Pierce County, Washington","831928","*****"
"0500000US53057","Skagit County, Washington","120365","*****"
"0500000US53061","Snohomish County, Washington","759583","*****"
"0500000US53063","Spokane County, Washington","484318","*****"
"0500000US53067","Thurston County, Washington","265851","*****"
"0500000US53073","Whatcom County, Washington","208351","*****"
"0500000US53077","Yakima County, Washington","247687","*****"
"0500000US54003","Berkeley County, West Virginia","110497","*****"
"0500000US54011","Cabell County, West Virginia","97109","*****"
"0500000US54033","Harrison County, West Virginia","68761","*****"
"0500000US54039","Kanawha County, West Virginia","190223","*****"
"0500000US54061","Monongalia County, West Virginia","103463","*****"
"0500000US54081","Raleigh County, West Virginia","78241","*****"
"0500000US54107","Wood County, West Virginia","86237","*****"
"0500000US55009","Brown County, Wisconsin","256670","*****"
"0500000US55025","Dane County, Wisconsin","516284","*****"
"0500000US55027","Dodge County, Wisconsin","88574","*****"
"0500000US55035","Eau Claire County, Wisconsin","101564","*****"
"0500000US55039","Fond du Lac County, Wisconsin","101759","*****"
"0500000US55055","Jefferson County, Wisconsin","84395","*****"
"0500000US55059","Kenosha County, Wisconsin","168068","*****"
"0500000US55063","La Crosse County, Wisconsin","118011","*****"
"0500000US55071","Manitowoc County, Wisconsin","80160","*****"
"0500000US55073","Marathon County, Wisconsin","135780","*****"
"0500000US55079","Milwaukee County, Wisconsin","956406","*****"
"0500000US55087","Outagamie County, Wisconsin","182006","*****"
"0500000US55089","Ozaukee County, Wisconsin","87470","*****"
"0500000US55097","Portage County, Wisconsin","70482","*****"
"0500000US55101","Racine County, Wisconsin","195163","*****"
"0500000US55105","Rock County, Wisconsin","161188","*****"
"0500000US55109","St. Croix County, Wisconsin","86759","*****"
"0500000US55117","Sheboygan County, Wisconsin","115290","*****"
"0500000US55127","Walworth County, Wisconsin","103527","*****"
"0500000US55131","Washington County, Wisconsin","133251","*****"
"0500000US55133","Waukesha County, Wisconsin","395118","*****"
"0500000US55139","Winnebago County, Wisconsin","169511","*****"
"0500000US55141","Wood County, Wisconsin","73608","*****"
"0500000US56021","Laramie County, Wyoming","96389","*****"
"0500000US56025","Natrona County, Wyoming","81624","*****"
"0500000US72013","Arecibo Municipio, Puerto Rico","91540","*****"
"0500000US72021","Bayamón Municipio, Puerto Rico","194210","*****"
"0500000US72025","Caguas Municipio, Puerto Rico","137032","*****"
"0500000US72031","Carolina Municipio, Puerto Rico","165820","*****"
"0500000US72061","Guaynabo Municipio, Puerto Rico","92799","*****"
"0500000US72097","Mayagüez Municipio, Puerto Rico","81915","*****"
"0500000US72113","Ponce Municipio, Puerto Rico","153540","*****"
"0500000US72127","San Juan Municipio, Puerto Rico","365575","*****"
"0500000US72135","Toa Alta Municipio, Puerto Rico","74837","*****"
"0500000US72137","Toa Baja Municipio, Puerto Rico","84165","*****"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","71019","*****"
